,"1 Archiving [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","2 Planned Observation Publication [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","3 Prompt Processing [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","4 Observatory Operations Data [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","5 OCS-Driven Batch [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","6 Telemetry Gateway [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","7 Alert Distribution [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","8 Prompt Quality Control [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::1 Prompt Services]","1 Batch Production [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::2 Offline Services]","2 Offline Quality Control [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::2 Offline Services]","3 Bulk Distribution [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::2 Offline Services]","1 DBB Ingest/Metadata Management [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::3 Backbone Services]","2 DBB Lifetime Management [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::3 Backbone Services]","3 DBB Transport/Replication/Backup [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::3 Backbone Services]","4 DBB Storage [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::3 Backbone Services]","2 LSP Portal [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::4 LSP Services]","3 LSP JupyterLab [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::4 LSP Services]","4 LSP Web API [Problem/Logical::DM Subsystem Structure::2 Components::1 Services::4 LSP Services]","Alert Distribution SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::1 Prompt SW Products]","EFD Transformation [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::1 Prompt SW Products]","Header Service SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::1 Prompt SW Products]","Image Ingest and Processing [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::1 Prompt SW Products]","Observatory Operations Data Service SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::1 Prompt SW Products]","OCS Batch SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::1 Prompt SW Products]","Planned Observation Publication SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::1 Prompt SW Products]","Campaign Management [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::2 Batch Production Products]","Workload/Workflow [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::2 Batch Production Products]","3 Quality Control SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::3 Quality Control Products]","DBB Ingest/Metadata Management SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::4 Backbone SW Products]","DBB Lifetime Management SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::4 Backbone SW Products]","DBB Transport/Replication/Backup SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::4 Backbone SW Products]","1 LSP Portal and SUIT [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::5 LSP SW Products]","2 LSP JupyterLab SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::5 LSP SW Products]","3 LSP Web API SW [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::5 LSP SW Products]","1 Alert Production [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","2 MOPS and Forced Photometry [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","3 Raw Calibration Validation [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","4 Daily Calibration Update [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","5 Periodic Calibration [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","6 Special Programs Productions [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","7 Template Generation [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","8 Annual Calibration [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","9 Data Release Production [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::6 Science Pipeline SW Products]","1 Science Pipelines Libraries [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::7 Supporting SW Products]","2 Data Butler [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::7 Supporting SW Products]","3 Task Framework [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::7 Supporting SW Products]","4 Distributed Database [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::7 Supporting SW Products]","5 ADQL Translator [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::7 Supporting SW Products]","6 Firefly [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::7 Supporting SW Products]","7 Image/Cutout Server [Problem/Logical::DM Subsystem Structure::2 Components::2 Software Products::7 Supporting SW Products]","1 Summit to Base Network [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::1 Networks]","2 Base to Archive Network [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::1 Networks]","3 Base LAN Network [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::1 Networks]","4 NCSA LAN Network [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::1 Networks]","5 Network Management [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::1 Networks]","Base Facility [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::2 Facilities]","NCSA Facility [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::2 Facilities]","Archive Base Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]","Archive NCSA Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]","Commissioning Cluster Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]","DAC Chile Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]","DAC US Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]","Offline Production Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]","Prompt Base Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]","Prompt NCSA Enclave [Problem/Logical::DM Subsystem Structure::2 Components::3 Infrastructure::3 Enclaves]"
"DMS-REQ-0267 02 Source Catalog [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,"<-",,,,,,,,,,,"<-","<-",,,,"<-",,
"DMS-REQ-0268 16 Forced-Source Catalog [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,"<-",,,,,,,,,,,"<-","<-",,,,"<-",,
"DMS-REQ-0275 03 Object Catalog [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,"<-",,,,,,,,,,,"<-","<-",,,,"<-",,
"DMS-REQ-0046 01 Provide Photometric Redshifts of Galaxies [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products::03 Object Catalog]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,"<-",,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0276 02 Object Characterization [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products::03 Object Catalog]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,"<-",,,,,,,,,,,,,,,,,,
"DMS-REQ-0277 15 Coadd Source Catalog [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,"<-",,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0349 Detecting extended  low surface brightness objects [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products::15 Coadd Source Catalog]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0278 12 Coadd Image Method Constraints [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0279 05 Deep Detection Coadds [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0280 06 Template Coadds [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,"<-",,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0281 07 Multi-band Coadds [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0329 19 All-Sky Visualization of Data Releases [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0330 08 Best Seeing Coadds [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0334 01 Persisting Data Products [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,"<-","<-",,"<-",,,"<-",,,,,,,,,,,"<-","<-",,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-",,"<-","<-","<-",,
"DMS-REQ-0335 09 PSF-Matched Coadds [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0337 10 Detecting faint variable objects [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0338 11 Targeted Coadds [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,"<-","<-",,"<-",,,"<-",,,,,,,,,,,"<-","<-",,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-",,"<-","<-",,,
"DMS-REQ-0339 17 Tracking Characterization Changes Between Data Releases [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::4 Level 2 Data Products]",,,,,,,,,,,,"<-","<-",,,,,"<-",,,,,,,,,,,"<-","<-",,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,,,,"<-","<-",,,
"DMS-REQ-0059 03 Bad Pixel Map [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0060 04 Bias Residual Image [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0061 05 Crosstalk Correction Matrix [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0062 08 Illumination Correction Frame [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0063 07 Monochromatic Flatfield Data Cube [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0130 01 Calibration Data Products [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,"<-",,,"<-",,,,,,,,,,,,,,"<-",,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0132 02 Calibration Image Provenance [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,"<-",,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0282 06 Dark Current Correction Frame [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0283 09 Fringe Correction Frame [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::5 Calibration Data Products]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0320 01 Processing of Data From Special Programs [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::6 Special Programs]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,"<-",,,"<-",,,,,,,,,,,,,,,,,"<-",,"<-"
"DMS-REQ-0321 02 Level 1 Processing of Special Programs Data [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::6 Special Programs]",,,"<-",,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-"
"DMS-REQ-0322 04 Special Programs Database [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::6 Special Programs]",,,,,,,,,,,,"<-",,,,,,"<-",,,,,,,,,,,"<-",,,,,"<-",,,,,,"<-",,,,,,,"<-","<-",,,,,,,,,,"<-","<-",,"<-","<-",,,
"DMS-REQ-0344 03 Constraints on Level 1 Special Program Products Generation [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::1 Data Products::6 Special Programs]",,,"<-",,,,,,,,,,,"<-","<-",,,"<-",,,,"<-",,,,,,,,,"<-",,,"<-","<-","<-",,,,,,,,,,,,,,,,,,,,,,"<-","<-",,"<-","<-",,,"<-"
"DMS-REQ-0291 01 Query Repeatability [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::0 General Considerations]",,,,,,,,,,,,"<-",,,,,,"<-",,,,,,,,,,,"<-",,,,,"<-",,,,,,,,,,,,,"<-","<-",,,,,,,,,,"<-","<-",,"<-","<-",,,
"DMS-REQ-0292 02 Uniqueness of IDs Across Data Releases [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::0 General Considerations]",,,,,,,,,,,,"<-",,,,,,"<-",,,,,,,,,,,"<-",,,,,"<-",,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,
"DMS-REQ-0293 03 Selection of Datasets [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::0 General Considerations]",,,,,,,,,,,,"<-",,,,,,"<-",,,,,,,,,,,"<-",,,,,"<-",,,,,,,,,,,"<-",,"<-",,,"<-",,,,,,,,,,,,,,,
"DMS-REQ-0294 04 Processing of Datasets [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::0 General Considerations]",,,"<-",,"<-",,,,"<-",,,,,,,,,,,,,"<-",,"<-",,"<-","<-",,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,
"DMS-REQ-0295 05 Transparent Data Access [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::0 General Considerations]",,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0002 03 Transient Alert Distribution [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,"<-",,,,"<-",,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-"
"DMS-REQ-0089 09 Solar System Objects Available Within Specified Time [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,,,,,"<-",,"<-","<-",,,"<-",,,,,,,,,,,"<-",,"<-",,,"<-",,"<-",,,,,,,,,,,,,,,,,,,,,,"<-","<-",,"<-","<-",,,
"DMS-REQ-0096 10 Generate Data Quality Report Within Specified Time [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-"
"DMS-REQ-0098 11 Generate DMS Performance Report Within Specified Time [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-"
"DMS-REQ-0100 12 Generate Calibration Report Within Specified Time [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-"
"DMS-REQ-0131 02 Calibration Images Available Within Specified Time [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,"<-",,"<-",,,,,,,"<-",,"<-","<-",,,,,,,"<-",,"<-",,,,,"<-",,"<-",,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,"<-","<-",,"<-","<-","<-",,"<-"
"DMS-REQ-0284 01 Level-1 Production Completeness [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,"<-",,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,"<-","<-","<-","<-","<-"
"DMS-REQ-0285 05 Level 1 Source Association [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0286 06 SSObject Precovery [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0287 07 DIASource Precovery [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,,,,,"<-",,"<-","<-",,,"<-",,,,,,,,,,,"<-",,"<-",,,"<-",,"<-",,,,,,,,,,,,,,,,,,,,,,"<-","<-",,"<-","<-","<-",,
"DMS-REQ-0288 08 Use of External Orbit Catalogs [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0342 04 Alert Filtering Service [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production]",,,,,,,"<-",,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0343 02 Performance Requirements for LSST Alert Filtering Service [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production::04 Alert Filtering Service]",,,,,,,"<-",,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-"
"DMS-REQ-0348 01 Pre-defined alert filters [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::1 Alert Production::04 Alert Filtering Service]",,,,,,,"<-",,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0289 Calibration Production Processing [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::2 Calibration Production]",,,,,"<-",,,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,"<-","<-",,,"<-",,,,,,,,,,,,,,,,,,,,,"<-",,
"DMS-REQ-0350 Associating Objects across data releases [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::3 Data Release Production]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,"<-",,,,,,,,,,,,,,,,,,
"DMS-REQ-0119 03 DAC resource allocation for Level 3 processing [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::4 Level 3 Production]",,,,,,,,,,,,,,,,"<-","<-","<-",,,,,,,,,,,,,,"<-","<-","<-",,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,
"DMS-REQ-0120 04 Level 3 Data Product Self Consistency [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::4 Level 3 Production]",,,,,,,,,,,,"<-",,,,,,"<-",,,,,,,,,,,"<-",,,,,"<-",,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,
"DMS-REQ-0121 05 Provenance for Level 3 processing at DACs [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::4 Level 3 Production]",,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,,,,"<-","<-",,,,,,,,,,,,,,,"<-","<-",,,
"DMS-REQ-0125 06 Software framework for Level 3 catalog processing [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::4 Level 3 Production]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,
"DMS-REQ-0128 07 Software framework for Level 3 image processing [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::4 Level 3 Production]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,
"DMS-REQ-0290 02 Level 3 Data Import [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::4 Level 3 Production]",,,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,,
"DMS-REQ-0340 01 Access Controls of Level 3 Data Products [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::2 Productions::4 Level 3 Production]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,,,,,,,,,,,"<-","<-",,,
"DMS-REQ-0308 Software Architecture to Enable Community Re-Use [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::0 General Considerations]",,,,,,,,,"<-",,,,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-","<-","<-","<-",,"<-","<-","<-","<-","<-","<-",,,,,,,,,,,,,,,,,,,
"DMS-REQ-0009 01 Simulated Data [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,"<-",,,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0032 03 Image Differencing [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0033 04 Provide Source Detection Software [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0042 06 Provide Astrometric Model [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0043 05 Provide Calibrated Photometry [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0052 08 Enable a Range of Shape Measurement Approaches [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-",,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,,
"DMS-REQ-0160 09 Provide User Interface Services [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,,"<-",,,,,,,,,,,,,,,,
"DMS-REQ-0296 02 Pre-cursor, and Real Data [Requirements::System Requirements::LSE-61 Data Management System (DMS) Requirements::3 Software::1 Applications Software]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<-","<-",,,,,,,,,,,,,,,,,,,,
